review_id,review_text,upvotes,app_version,posted_date,year
gp:AOqpTOFP5jAzw3W1IMH-25wlKMckS7VRKMj6DcnNCnn7PhjhjfxV6pnNEG3B0FA_OGqo_h1cpZ12d60DVbiCBQ,I love this app so much. I give it a 5 star. But I went into Tik-Tok and then I noticed that my username was gone and my followings likes and followers were gone and same thing with my videos and profile picture. Then I restarted my phone but nothing changed and the same thing happened with my best friend. I don't know but I installed it again and maybe it will fix it I'm going to make a new account but hopefully this will be fixed,404,20.0.5,2021-07-07 04:22:00,2021
gp:AOqpTOEYToH3dXNpAoAI4jBb8H0tk8_BVn7ZlYExUBYBBRRV0vpRbBK9AFVZqvg3DHbn7nkxXedczuGzTHXWBw,Very very good app but I cant get much views and like on my tiktok account.. I gave it 5 star becoz it is very good app for me,0,21.2.5,2021-09-18 09:38:00,2021
gp:AOqpTOHJCRdnQMfCuDiGPQHS0LvQtjB1sNc426A7_Lp_Iy2q2TKCdqIy_In_UrImoQtwHB-UIP40O4kl2ewPSg,"Always fun, unique. The truth is that tiktok is simply the most intriguing, engaging, and creative social app out there.",4,21.1.41,2021-09-12 04:11:00,2021
gp:AOqpTOErOIOmgc20mpeHFI60A_LD_c5i4j48BaSDIzE550oMhInIFg3xos83ugwsYo8s0z4b7Wj1t24oVksyEA,Tiktok is fun and now I'm addicted but there's a prob and that is that people don't have the new features so please can you fix it,0,21.2.5,2021-09-19 13:18:00,2021
gp:AOqpTOFsjfLX8WC5ozL10kyXGCEo1hGHNwYBZWYIvOUsMKR0ieEWnhhf95pKU_FluwsMWEhWvYJyU-YwTot_Lw,This is app is amazing I gave it 5 star because you can learn new dances and even you can gain self confidence as well.,3,20.9.3,2021-09-02 02:48:00,2021
gp:AOqpTOE8T_aDKBsUU09yy6Z5c55SrOuPuvZu0MK5DhNJ_gobrnRFqiLO-x6KUkDUPVE4c62bROfnLmcX90XJXw,Kinda hard for an older person to learn all the features make finding the features easier but love the app of course !,4,20.9.3,2021-09-06 13:35:00,2021
gp:AOqpTOEF1fGRaOEDTw_i9oRlw38TLi-uel02Yd5gK50lXftq9eS2wGKbjbttZWHLt_cMhTXv_hKvADA6Caj7ew,Great app! Love it sometimes glitches but still amazing 5 star!,0,21.3.2,2021-09-21 01:49:00,2021
gp:AOqpTOFCJ-N7GpzjzOjY69WeF_volaNRYC70w73PPju8BPyDkwpqRQDeNQYcL34oeSlskdLgzTK5haN9PmOgpg,"Giving 5 stars in hopes you fix ""my"" algorithm! 200 views per video almost makes no sense, Different hashtags different songs on videos with almost 5k followers, 200 views don't add up.",2,20.9.3,2021-09-03 04:46:00,2021
gp:AOqpTOHlZM8yPpEO2b6TdSRhKUk7W4E4QtHY0EjfD2Xv4sNK08ftUSImtmtVpWK7bNdVgpmom7OMvUJ49G923Q,"This app's amazing , first you choose the types of videos that you enjoy then just swipe to see more , it's like a new version of YouTube",2,21.1.6,2021-09-10 11:01:00,2021
gp:AOqpTOESVXOUDf1gyTFst7fvL0N7P59arUpD5AQvCdKTFdZWnnBubJDQYa1EadWv3EOTs7Dg49PYSSw6SxJXtg,Fun and addictive. A great place to find a happy moment or three.,0,21.2.5,2021-09-18 00:57:00,2021
gp:AOqpTOG27xQQOoMTiAYp74wlQlS0rQ5X-0lssMCPFjHpsrI_2J6aBwHMnuAhLTyViqFNSdCQboFfNuPTrpWf6Q,"Great entertainment, diverse opinions, exposure to things and people you wouldn't ordinarily come across! Excellent learning experience without the usual pressures.",1,20.9.3,2021-09-09 01:25:00,2021
gp:AOqpTOEibsDwg7OX33ZAQSoHKxDE6GdfELXiumfKADiSMr2i-lL9NxfwhU0JLMGQ83oPRjJbh4cceIrYHmIJ1Q,I love the app but I hate when I do an update and foes not working I loss my last acct do to that and was not able to log back in its still a great app and I am addicted,2,20.9.3,2021-08-31 01:58:00,2021
gp:AOqpTOEfaD_6FdTF7DeG9MSLfR-2_v1heaam0Fj6DKMCVwm2HtR26RKra_cUM--mCmD60oMbS5kjMDH5bTrOcw,Loving it so much fun meeting new people an making friends who are trust worthy an am not interested in in being a sugar baby for anyone if they need that they are on the wrong app the wideos it's supposed to be a safe app not a dating app so annoying have fun 😜😘,1,21.1.41,2021-09-11 08:09:00,2021
gp:AOqpTOG0SX4UNQ99kzd4klqGwX-Mr5JxEypGkvLd7r71-nw6CUUv-aRwf41G0V7DbsTz9BMnLwAVBHODgucx5w,"I honestly got the app just to make funny videos to share back and forth with my teenage kids but I actually enjoy the app a lot. Decided to use it for my shorter paranormal videos, videos of my haunted dolls/items, and random work videos. Only thing I would change is I wish the different filters were labeled BEFORE clicking on it.",181,20.7.5,2021-08-25 15:51:00,2021
gp:AOqpTOH3ZSZQ42BSU6pSvR-XI6DgnpxQ48gvkdLATrfqqbWUYADuX2B_Q5pz7FhsViQgHknTDBOlitNIHZJwtg,"A great app with great people, I don't have much to say but this is just a super well-done fun app😊",1,21.2.5,2021-09-16 12:45:00,2021
gp:AOqpTOFAAscTgwSyA2Xfx4onoPcAjreuPCbP86P0xxmy3BEHAM9tuUheDf8x2-JEFLmSasUNcmgXGxXfdQUSxg,I have been on this for 2 years and I'm loving the music and sounds choices and the people videos,2,20.9.3,2021-08-31 04:25:00,2021
gp:AOqpTOG76Og_WJtLaGAmopUU60qHNHiaGfhcGCsaa6DQV_l5fE9bwArFGF5UJZMDqeZ3OcI9szAAYsxXjN_GHA,I have a chance to be able to express my words not just by typing the words but also by the music that you can also put in these videos it's simply awesomeI have a chance to be able to express my words not just by typing the words but also by the music that you can also put in these videos it's simply awesome awesome.,1,20.9.3,2021-09-10 14:46:00,2021
gp:AOqpTOGwNuL--Sj0yoZGGN5EPCR0UcgHGOMVWA_eUnJyafekbq9byL2atJ3A347UzS6JbMNBRy1z8kTsjxRDVQ,Best app ever can watch vids and u can skip them if they are long waits so many different type of people some people are disucting but other then that it's amazing🥺,2,20.9.3,2021-09-06 01:24:00,2021
gp:AOqpTOE-fLv1GJwHBb0qG3TKkXz1EsD6SzEcxrXO01Ddw8VFaUtvxd7z7sPs6LQstPh72p3tP23CqBXOHoRh9Q,"Very entertaining as well as humbling and so many just need a little direction in life. Some will make it but others will fail and fall from grace. Many others are going through traumatic, tragic moments in their lives and everyone needs to put their best efforts in uplifting and being supportive, even just for a moment of their own lives.",369,20.8.4,2021-08-22 22:11:00,2021
gp:AOqpTOEJ4YU_AOUMgMeVu0D669tA-MnZfmNrIaDqQxG6Z7sZQrNKieFh19inYlB8He104HWncVaspsZpb4jqig,This app is amazing. It's great that you can share many things and interact with other people while being safe!,2,20.9.3,2021-09-03 05:11:00,2021
gp:AOqpTOH4MftWY9Aw6xM2_35O6lqoEFSlGgM-EqkL6_Na10olJ_wYwz9K64DIiE3eijx-gt_YArgBTA2isgPHkQ,"Its good for funny/short videos, but people need real talent. Talent worthy people don't dance for money, they don't complain about how you shouldn't eat meat. Certain people shouldn't have tiktok accounts for the trouble and drama they cause.",1,21.1.41,2021-09-18 07:25:00,2021
gp:AOqpTOH0HQTj6eorRilVPXKrlVz9EdytcF9ciYrRgChhuRPkJP2My9i0vZa2CBajVYdI4pgb2kLhX1x-l3ekiw,Great experience using this app. No fess. No reported scenes. Great experience.,0,21.1.41,2021-09-20 03:00:00,2021
gp:AOqpTOGkteCH1KqkUyT6H-H5OSYH7u0tHUl7Lh2qFRb_nCYoPvGheNT9Nis2c5GG5ByiNe71mWc4ZQFYu92jEA,"Okay so this app is useful too. You can chat with friends too. There are a lots of music and even dances and dance tutorials. I like this app. Maybe one bad thing about it is that once u watch it, youre obsessed with it😂 but thats ok. Funny app. But i miss musical.ly soooo much. I want to have musically and tiktok. Both. Why? Cuz they are both soooo similar. Love this app.",1077,20.0.5,2021-07-06 06:17:00,2021
gp:AOqpTOGsa5xL5Z6pvOUbNJjZisU0MiLCWL5MIOlROd-QXxwmIxGBxptl9Kd4mDE_JV52j5AGKsj3WvkiAbQw7Q,I'm loving it have new filters coming in and it's helps promote your business or your sound,0,21.2.2,2021-09-14 01:47:00,2021
gp:AOqpTOFd186037PKmeP4xx5PLoqBaBbHbkgaw4t745_sS0uZlsaNDKa6fjQymBpz4lA2Slnt3rwVIdyg7Lzs8Q,"Enjoy the app, love the fact that I get to watch ordinary people be funny. Be careful though, can be very addictive.",3,20.9.3,2021-08-30 20:34:00,2021
gp:AOqpTOExPAplCj3zapKi8nBG7P9j9n6n1BLLpO3_A9JNB2UOUhTK7EYtUNHbG3A1jWZ-9H9uyOt0dgeO8dUSCA,I love this app. It's easy and fun to make content on and it's easier to get followers here than YouTube.,2,20.9.3,2021-09-03 10:11:00,2021
gp:AOqpTOGyQRyZyIemPxEqj0B6iR4Ff29LKcvOf4xNsO1cXDpnMnY3dJE3Z0YHkbqa8HuGLWMaYolI07aS1JtE2g,"For me it's the best app ever, can't be angry whatever the situation might be cause I know I've got tiktok where I forget everything and smile again",0,21.1.41,2021-09-16 22:23:00,2021
gp:AOqpTOEW_FfvSni5vpcvGjaUev1lB3QBi8oL40kg8G7pbMbB9fMfkUKgWZtVw_w1i3zw7jEn0eI6vR1RACLdhA,It is amazing app you got to watch a lot of good stuff and you guys see what people are doing in life all around the world it's just amazing app that's why I give it five stars,3,20.9.3,2021-09-05 06:13:00,2021
gp:AOqpTOHVgtbS3xfMl_VQcrlsLHWJ3hyEFn5mUUw8m5aNkXDzm6V8BlY72Td8hBecDq_MhZ3mN_I8bpsi1DtmCg,Tiktok is the best me and my mom love making tiktoks and so will you tiktok is the best you can teach how cooking and night Routine Morning routines everying tik tok is the place to be.😄😄😄😄😄,1,20.9.3,2021-09-13 07:40:00,2021
gp:AOqpTOF5ZYFLiS01z3Jmri3MMXq0wSu-lF_t25Ol8oQKhjfoQegCDEn0uKFUom1TBCs8OcTJl9fZZ2VtmhAyKA,Favourite social media. The fyp works amazingly and shows me content I enjoy pretty consistently. It is the only social media I can use and leave happier than I was before.,2,20.9.3,2021-09-02 02:58:00,2021
gp:AOqpTOFITVKZ6SHUt2DyEOcM8wqGPV1lO3m7ye_ubTb-8NN3ZuuZ_43IEy2W-COrRc0lI2O66RagrBsNqlWcWA,I love this app I could be on it all day it took over the world and can't see the world with out it today it would be so boring 😂,2,20.9.3,2021-08-31 12:54:00,2021
gp:AOqpTOHSNQg5U_xM-RH0KPECNUkZdwegrheVN1QxT3tgBfkhH9K-XH7gssJDBbidNILu5uIKKa_b5z4pjRAC5w,I like this app but I rate it 2 stars because every time I make a account it won't let me tell my age and it picks for me and it picks young so I cant follow people get follower or coment on videos,1,21.1.41,2021-09-13 03:24:00,2021
gp:AOqpTOEBLDqrrVE55r9OxRELZzHL4rSie6wrhLdEqhYNSGoFlwjI-43hMfbmJBKzUBon-W2Cqq6M0acg1TMC5Q,An amazing app in my opinion because it helps with busines promotion and lots more.,3,20.9.3,2021-09-03 23:14:00,2021
gp:AOqpTOF0JnUIkJIFMHKAnO2vabC6g2QtjIec6dARHGV-q5TN_Lw9H-6YoQPH51P3dl1mDNioqbnz0EBRJR_bPg,"Great, i just wish i could turn off live feeds and that it could scroll automatically when I'm cleaning the house",2,20.9.3,2021-09-10 14:28:00,2021
gp:AOqpTOEj-mPy24OVYE3-Q7X-_zo3oWNDc-hOyQ8L1qozNtF-RIevhMOQbB2Hz9gQ1NGOjI_q1eDL5e255bCV9w,"Amazing and super simple to release your feelings through short clips, you gotta try it!",2,20.9.3,2021-09-04 04:31:00,2021
gp:AOqpTOETfTSP56hntiUW2758JmQGKcUGIVHp7AYnE9iMlI1W9ahQRXwukgIc9M28L1OYERoy_GXqNbDJyPvCoQ,Love it this app is amazing every once in a while.I film on my account i stay up like untill 2:00AM scrolling for days i love this app keep it up tiktok,1,21.1.41,2021-09-14 04:37:00,2021
gp:AOqpTOH3okYyWvODf5D31Sok9BqVN_fXMkT68aep6X8e_zJNhem0mOYwZLYVTOtBs0pIIffrQOkfPXGlU3ctZQ,"Beautiful.., another way of spreading the Gospel. All applications fit in well with this App.",1,20.9.3,2021-09-09 12:42:00,2021
gp:AOqpTOFrgB9SHDI8PKE2RyIb6dnwZTGfo_WiGoHk3DeyBc0b5WsUysPzZtdwYy_ALSI3JmRBPV19DwBpbh-U5A,Really cool it runs a little slow on lower end phone but other then that it works really well.,0,21.1.41,2021-09-17 06:46:00,2021
gp:AOqpTOH62nB5mWPeCvgnY6ACR2fHQiS1Rrq5OjD4INAjOXXn6JFpOw20vWMS1zk0pIQIzJYEXF2bhW-p7tCeJg,"Awesome best app ever full of much expression ,marketing ,advertising and all sorts is best ever 💯💯💯",2,20.9.3,2021-08-31 12:03:00,2021
gp:AOqpTOE_m5dH_V9ULdwswF7Kbng8wRHqTixWOlsurodtjbR9ZCfqPeGyET8lOyFfOjw4Y7bT7AAl__D8HxJFzQ,Well tbh it's a pretty good app you can record become famous and are trends few bugs glitches sometime like the tiktok AR brush highly recommend it!,3,20.9.3,2021-09-07 19:07:00,2021
gp:AOqpTOFN6IBuXva5z4eO9lEGCZAtugXoBx_bh3uHq8XidxiTNyZEAqwNLbwAhMq2E0tfp_ja6q2Yiv2CLw2Yqw,"Love it... So much talent and great ideas. I just wish they could make longer videos. Even so, its great",0,21.1.41,2021-09-18 05:26:00,2021
gp:AOqpTOF1dzTTdt3n7D0YZe3kyKrntWSmDTpeSqoo9rBP3vcO2GXsPcZd8fz_I2CznnACx5vCANR_nzvSAqwhMQ,"Its a great app and i really like all the challenges, dances etc on it its also really fun making dance videos ad stuff",2,20.9.3,2021-09-11 22:35:00,2021
gp:AOqpTOG4ejKTu_gA7qaoItjmvA5AjMP9TSjfedl_MgtwFWNWvNahUpsehBJivdNT4VZgoaljAz-fFWLICHwRLA,"Hello I have the TikTok app on my Samsung Galaxy A71 5G Android phone and unfortunately there is no Dark Mode Theme option in the settings of the app. Even though I do have that option in my phone settings, but it does not support TikTok. Can you please add it to Tiktok? This is one of my favorite apps to use on my free time. It is very interesting, awesome, and fun to use. I would love that feature to be added to TikTok. Anyways, the app is the best. Please get back to me. Thank you!",1717,21.2.5,2021-09-19 11:03:00,2021
gp:AOqpTOGERKDbbFbJ28ruQFFYdUEI7n1FTAtrvdj9N4M-QpN94ju81fBCxDUqjKWH1-NuLTkivWpENIueIfJ7Gg,"Good app so amazing i really be interested with this App that is why i rated five stars for you my fellow install it and you will enjoy the amazing feature,joked,funny and more another",1,21.1.6,2021-09-11 12:54:00,2021
gp:AOqpTOHevFOCL53inlYovFJOWosa0vBUqDLiC44h4D5rgMBKPuqSUX1He_yk-IY19LhfOAPad0RpyAyfcWDuKA,"It would be nicer if they was like a warning like "" caution ‼️ HIGHLY ADDICTIVE"" I would have been way more happy, it's a glorious app btw😗",0,21.2.5,2021-09-18 22:45:00,2021
gp:AOqpTOHOTQwWBwanin1Z0AdfvImS3KKn2_BKeFSuB-OFWuBFH8cIUjWNWPzzaMKX5pcct4X8iBp7bR-wJVMOtg,Give me 3 minutes instead of 4 minutes to sing the songs I am glad for the 3 minutes but I cannot finish a lot of them in3 minutes,1,21.1.6,2021-09-11 21:44:00,2021
gp:AOqpTOGIwHFQALvZVwEoBmQk-rc4TLgGvfXGdjVWm5q6Imru3Dt4WBQ4pFGW6OOg6M_F9Ny1Nd8EnWGR1zesbQ,"Absolutely love it. I thought it was only for a certain crowd, but it is for everyone. I don't think most people understand the power of this application, it is amazing. You can reach hundreds, if not thousands of people in only one day. With just a simple message the implications of this are astounding. Not to mention the business opportunities that someone is able to harness with this easy to use platform. Wether you create art, or sell products, or you are an affiliate, this is a must have..",561,20.4.6,2021-07-29 03:32:00,2021
gp:AOqpTOF4ZW2CvaRDKtyzKFTdrT-oaJfGW0EAi5SHxVtuFIQvFx-Vy0X2mWG_5XRgt9yNS9HnKyiI4p1gjTKstQ,"I’m in love with mobile design. When it’s done well, it can look so good! I’ve collected some of my favorite apps that aren’t only useful but also beautiful. Mobile design can be a big challenge. I don’t use many apps on my phone. Many of them are not very well-designed, as it’s hard to create useful and seamless applications for small screens. Still, some products use that feature to their advantage.",1229,20.0.5,2021-07-04 15:45:00,2021
gp:AOqpTOGHGY_5KykwrjWNEopygEKmi1wYd7k-fwn2B9i9_2WD94c78tIwE9eTP8-ThfBpLAQ87n6oUUskJsmysg,Interesting But I can't go Live please fix the issue. My friends would like to see me Live. Thank you,0,21.1.6,2021-09-19 21:36:00,2021
gp:AOqpTOGAhbOHrqHlYslcijLEH17R9IUme-eJBqx2HTOSx1NvG-Gw5TLknPVEnsRsXzgxwL8GoETxBV3JE7MZOA,I love it it is a great app you can talk to people that follow you back and you can interact with a bunch of people see a bunch of different stuff and a bunch of categories,1,20.9.3,2021-09-12 10:55:00,2021
gp:AOqpTOElLZMDl8ZXOrrw4ogBUW12YqSrcVdE4YjaoTAscbDsIVfRwP8QI6gL9mXBcRdpT9O6NBH8jymzlIhyQw,It is one of the best application.when I used this application i am so much happy 🥰😊 only due to the helps of....it makes me smiling and to get something new from here....so I give you 5 🌟,2,21.1.6,2021-09-11 17:49:00,2021
gp:AOqpTOFYMts7MHnulWeHh5pu5F-C3AloYircm-cXAOap9HjlmJO3ug19SObevmXRLXrihrJC9OZ3HY8ZvDF7gQ,"Every entertaining and also helpful, alot of motivational speakerson here that's cool. And A lot of enjoyable comedy 😂😂😂",4,20.9.3,2021-09-02 05:17:00,2021
gp:AOqpTOFa-qS1nTh_bWIDNy6lzhtecRRzYvAk6hYbJV-zx961MVBo6xJS_2GT-hykQ1ryzBnIJZJh04QebTAEVQ,It making so many of my unanswered question make sense to me and it's helping me understand myself for the first time In my life it's scary honest I don't feel so bad for myself anymore. It is answering all my questions it's helping me understand everything that I needed help to understand. I understand it might odd to say this stuff about this app but it opened my eyes.,4,20.6.4,2021-08-31 14:44:00,2021
gp:AOqpTOFGSEBVBFIjS8gGLuJIGCnOn9976o249-Pg8uwB3Z8Lem-5wGgvC_0bRaBV8Fdb9pyQtADQfPHhZlOmpA,So far I love it 😀 I just wish people would stop using it as a dating or sex soliciting app 🙄 😒 not the creator fault though but be careful if your kids use it.,0,21.2.4,2021-09-16 05:28:00,2021
gp:AOqpTOFU7evW8o1-q-ZtNmZ-J_auU53zYwMYPvUKersyfIBPlO15i-RUXaB8U2XNDbuwML-qcnrAI2n_Fz9z1w,"When I try to log in, it always gives me a server error notification!",8,21.2.3,2021-09-15 00:02:00,2021
gp:AOqpTOFLGTPoRo4U1UsJRkk0qOm56mX3J0Rs9H-Vd-Ph9zxotb-jt_-sgFQRMA7W5i7fsyCwuy5XodYmB_pJfg,Addictive and fun. Ads are few and only at the beginning if launching the app so not too bad.,783,20.9.3,2021-09-01 13:06:00,2021
gp:AOqpTOFiUm3soeE53qjZnifmtHSh0epo1nbumcrgVgWxphZOi187kZ93DrL8rCU6728AU8gstTlDdzxd98SMcg,Ticktok the platform that has it all From movie scenes to music dreams both types of artists and comedy also poetry Dance choreography all the preferences on what you want to see you're able to post an educate or watch and relate from DIY to lives everyday and some people sure to be paid so download if you want and share with your friends I'm sure to you it'll make sense. Enjoy lol,3,20.9.3,2021-08-30 04:02:00,2021
gp:AOqpTOFlMMCNuVp92MAGxxctK1l8dH382SljyO_i9kEFOgyxGL4fvRSEKp95DW-nB3Ju3ZClfmPuiqDoamJmKQ,its a great app for express your content and thoughts.recomended😍😍😍new update are really good.most entertaining and knowledgable app on internet.recomended,11,21.1.6,2021-09-12 03:20:00,2021
gp:AOqpTOG4GzoqKknsbMGVqKlUeSsSZg6dqXjXyzNXDhUKHE7VTXIw75lhkjRm0oMXbAuX4iorUebwib3lrsMJ6w,It's very time consuming but fun for a different liberal media. Like pen vs watercolor,2,20.9.3,2021-09-02 10:08:00,2021
gp:AOqpTOE6AS6HawE9lInXgF5vhdG63ZvZSpEeRTP7SWIAaE2pgpluJP68p543uvU9g9YoTZtXxKl7bP89I4rtfQ,I really love this app. Jus hate that depending on what you post will get you banned and Shadow banned. But other than that it's a great app.,2,20.9.3,2021-09-08 00:56:00,2021
gp:AOqpTOHAIMrQfBYrZqnVoBY-FQoE6MtXAMqjeXJVSp0qxSb15bcCdRljs_z-m4DgbzcL0OCJNNOrAhjzMqEpuQ,"One of the best apps you will ever download. It brings out the world's hidden talents and changes your life forever. It will bring you something you didn't realise, Dont waste another second, join the worlds stage and let your creative juices flow. Your input can change a life. User friendly, great tutorials to guide you through the best experience of navigating your way around. Smart AI system, insuring you get the most relevant uploads. #tiktokforever.",421,20.0.5,2021-07-04 01:10:00,2021
gp:AOqpTOHPmvBpYQWb3qcjB3L7PLf_QAXHGveDkVx6GvPix3xyEEv7zY0UM0awg--x-wm4PzyBCmCsNNv_6doAFA,I honestly love it. Because it helps you become more creative and spontaneous it's an amazing app,0,21.1.41,2021-09-16 13:26:00,2021
gp:AOqpTOH3DfGrxc7XZt3yMyohtDLprumqNYC8QkHX4vkOhi8TGcZeNLNrdwzdT-HgraE26ChHJ56uKhrofpAr5Q,"Hello. So tiktok is a very good app. I was super bored one day but I found this app and I have been using it for 2-3 years. And I realized the first time I used it was actually musical.ly. I was excited and so yeah it was fun and I still use it but I get banned a lot. I tried making a new account it said ""Oops, your account has been temporarily suspended"" I looked on google. It said it will last for a week. It lasted longer. For like almost 2 or 3 months. My life is miserable without tiktok.",323,20.8.4,2021-08-28 18:54:00,2021
gp:AOqpTOEXo6PDkfMjXqevz7HFGI560EXzCevlEzYyNxl2rLwWrbCeQuEC1tVJNJ7-GKF3-zS3ut7qau0N-lMzwg,I think it's easy to start a following on the TikTok.. platform than any other plat form.. so far it's been a good experience,3,20.9.3,2021-08-28 13:09:00,2021
gp:AOqpTOFSiv24Ru05ZcTNThu9yphVed9OXnAnf-SghIDDhzQjnTFVtv2FhlgeF2B9Jc80vSS-R8B5Vss1eKfHCw,"Never thought i would be on tiktok,assuming it was just people dancing but now i watch it faithfully for recipes, cleaning hacks etc, etc.. great app 💞💞💞",2,20.9.3,2021-09-08 11:54:00,2021
gp:AOqpTOGREJKD3fgAEVr2jtxuljD938j9vDNy9ai4TkFtG0qoOVzg0_LzBnJ80165hUSAdC8EFn9Iq_YcKHJ3Ig,"Up until a few weeks ago, I thought tik-tok was another annoying app trend but I tried it a little while ago and I'm in love with it!!! Its a good app for people looking for a easy built-in video editing, a fun time killer, and just overall, something fun to do. The ads aren't relevant tho but idfc. I highly recommend this app to make your day",1962,20.2.5,2021-07-07 10:41:00,2021
